State,County,Topic,Age,LocationID,Data_Value,Low_Bound,Up_Bound
MO,Texas,Coronary Heart Disease,Ages 65 years and older,584300,20302.8,17837.3,23224.9
MO,Texas,Stroke,Ages 35-64 years,584300,421.0,331.1,525.7
MO,Texas,Stroke,Ages 65 years and older,584300,7346.1,6358.1,8584.6
MO,Vernon,Coronary Heart Disease,Ages 35-64 years,584340,2138.2,1723.5,2658.2
MO,Vernon,Coronary Heart Disease,Ages 65 years and older,584340,26336.4,22906.5,30015.5
MO,Vernon,Stroke,Ages 35-64 years,584340,387.7,293.2,505.9
MO,Vernon,Stroke,Ages 65 years and older,584340,6889.4,5745.8,8250.3
MO,Warren,Coronary Heart Disease,Ages 35-64 years,584380,1672.0,1347.8,2087.2
MO,Warren,Coronary Heart Disease,Ages 65 years and older,584380,19385.1,16645.0,22631.0
MO,Warren,Stroke,Ages 35-64 years,584380,238.6,180.3,353.8
MO,Warren,Stroke,Ages 65 years and older,584380,5528.5,4547.4,6647.9
MO,Washington,Coronary Heart Disease,Ages 35-64 years,584420,4117.9,3439.2,4901.1
MO,Washington,Coronary Heart Disease,Ages 65 years and older,584420,38655.0,33570.2,44619.2
MO,Washington,Stroke,Ages 35-64 years,584420,386.1,302.9,479.3
MO,Washington,Stroke,Ages 65 years and older,584420,6639.5,5460.3,7967.0
MO,Wayne,Coronary Heart Disease,Ages 35-64 years,584460,1851.6,1429.4,2261.1
MO,Wayne,Coronary Heart Disease,Ages 65 years and older,584460,18584.9,15716.6,21731.5
MO,Wayne,Stroke,Ages 35-64 years,584460,399.0,293.9,509.9
MO,Wayne,Stroke,Ages 65 years and older,584460,8437.7,6948.4,10043.8
MO,Webster,Coronary Heart Disease,Ages 35-64 years,584500,1606.3,1260.4,2003.4
MO,Webster,Coronary Heart Disease,Ages 65 years and older,584500,20520.0,17687.0,23584.3
MO,Webster,Stroke,Ages 35-64 years,584500,348.2,267.8,461.3
MO,Webster,Stroke,Ages 65 years and older,584500,7621.9,6392.6,8976.0
MO,Worth,Coronary Heart Disease,Ages 35-64 years,584540,1066.7,812.7,1436.8
MO,Worth,Coronary Heart Disease,Ages 65 years and older,584540,15786.5,12846.699999999999,19194.0
MO,Worth,Stroke,Ages 35-64 years,584540,248.0,182.1,348.0
MO,Worth,Stroke,Ages 65 years and older,584540,6207.3,5059.0,7526.4
MO,Wright,Coronary Heart Disease,Ages 35-64 years,584580,2551.3,2023.3,3240.0
MO,Wright,Coronary Heart Disease,Ages 65 years and older,584580,25313.1,21521.4,29573.8
MO,Wright,Stroke,Ages 35-64 years,584580,506.3,390.8,691.3
MO,Wright,Stroke,Ages 65 years and older,584580,7056.599999999999,5767.1,8476.1
MS,Adams,Coronary Heart Disease,Ages 35-64 years,560020,2114.2,1714.1,2599.9
MS,Adams,Coronary Heart Disease,Ages 65 years and older,560020,14820.2,12675.4,17267.1
MS,Adams,Stroke,Ages 35-64 years,560020,742.8,583.2,936.8
MS,Adams,Stroke,Ages 65 years and older,560020,7186.4,6135.7,8478.0
MS,Alcorn,Coronary Heart Disease,Ages 35-64 years,560060,1927.1,1582.0,2310.6
MS,Alcorn,Coronary Heart Disease,Ages 65 years and older,560060,15166.4,13175.7,17422.7
MS,Alcorn,Stroke,Ages 35-64 years,560060,627.4,493.9,760.2
MS,Alcorn,Stroke,Ages 65 years and older,560060,9237.5,7930.5,10736.0
MS,Amite,Coronary Heart Disease,Ages 35-64 years,560100,1821.9,1503.8,2197.5
MS,Amite,Coronary Heart Disease,Ages 65 years and older,560100,15120.8,12793.4,17690.4
MS,Amite,Stroke,Ages 35-64 years,560100,479.2,387.7,579.6
MS,Amite,Stroke,Ages 65 years and older,560100,6169.2,5038.9,7429.6
MS,Attala,Coronary Heart Disease,Ages 35-64 years,560140,1848.6000000000001,1550.9,2236.1
MS,Attala,Coronary Heart Disease,Ages 65 years and older,560140,13874.0,11838.3,16207.0
MS,Attala,Stroke,Ages 35-64 years,560140,762.8,618.1,937.2
MS,Attala,Stroke,Ages 65 years and older,560140,8276.2,6851.0,9664.5
MS,Benton,Coronary Heart Disease,Ages 35-64 years,560180,1518.8,1150.5,1956.5
MS,Benton,Coronary Heart Disease,Ages 65 years and older,560180,13475.7,11155.9,16190.0
MS,Benton,Stroke,Ages 35-64 years,560180,568.1,395.9,793.9
MS,Benton,Stroke,Ages 65 years and older,560180,6627.0,4976.8,7992.3
MS,Bolivar,Coronary Heart Disease,Ages 35-64 years,560220,2734.4,2266.2,3284.1
MS,Bolivar,Coronary Heart Disease,Ages 65 years and older,560220,17711.4,15283.3,20523.0
MS,Bolivar,Stroke,Ages 35-64 years,560220,997.8,798.1,1250.9
MS,Bolivar,Stroke,Ages 65 years and older,560220,8458.0,7114.5,10034.4
MS,Calhoun,Coronary Heart Disease,Ages 35-64 years,560260,2683.7,2147.3,3331.5
MS,Calhoun,Coronary Heart Disease,Ages 65 years and older,560260,21512.8,18552.1,25224.0
MS,Calhoun,Stroke,Ages 35-64 years,560260,605.4,480.7,809.4
MS,Calhoun,Stroke,Ages 65 years and older,560260,9577.7,8146.7,11442.6
MS,Carroll,Coronary Heart Disease,Ages 35-64 years,560300,2206.9,1782.7,2744.4
MS,Carroll,Coronary Heart Disease,Ages 65 years and older,560300,15380.3,12700.9,18838.0
MS,Carroll,Stroke,Ages 35-64 years,560300,654.5,496.6,848.3
MS,Carroll,Stroke,Ages 65 years and older,560300,7001.6,5746.7,8496.5
MS,Chickasaw,Coronary Heart Disease,Ages 35-64 years,560340,2764.2,2257.5,3413.7
MS,Chickasaw,Coronary Heart Disease,Ages 65 years and older,560340,19027.2,16140.6,22251.7
MS,Chickasaw,Stroke,Ages 35-64 years,560340,664.9,525.2,881.7
MS,Chickasaw,Stroke,Ages 65 years and older,560340,6845.3,5648.9,8197.4
MS,Choctaw,Coronary Heart Disease,Ages 35-64 years,560380,1913.2,1481.5,2466.1
MS,Choctaw,Coronary Heart Disease,Ages 65 years and older,560380,17602.6,13990.6,21243.7
MS,Choctaw,Stroke,Ages 35-64 years,560380,583.6,431.3,886.9
MS,Choctaw,Stroke,Ages 65 years and older,560380,5904.9,4568.7,7345.3
MS,Claiborne,Coronary Heart Disease,Ages 35-64 years,560420,3471.2,2682.7,4465.6
MS,Claiborne,Coronary Heart Disease,Ages 65 years and older,560420,20460.2,17217.3,24127.6
MS,Claiborne,Stroke,Ages 35-64 years,560420,616.5,413.1,884.6
MS,Claiborne,Stroke,Ages 65 years and older,560420,7301.1,5903.4,8769.6
MS,Clarke,Coronary Heart Disease,Ages 35-64 years,560460,2030.1000000000001,1621.1,2571.4
MS,Clarke,Coronary Heart Disease,Ages 65 years and older,560460,16693.7,14174.0,19516.6
MS,Clarke,Stroke,Ages 35-64 years,560460,638.8,485.3,827.9
MS,Clarke,Stroke,Ages 65 years and older,560460,7320.3,6185.0,8637.5
MS,Clay,Coronary Heart Disease,Ages 35-64 years,560500,2477.9,1997.6,3105.4
MS,Clay,Coronary Heart Disease,Ages 65 years and older,560500,20391.1,17495.1,24087.2
MS,Clay,Stroke,Ages 35-64 years,560500,683.9,534.5,884.6
MS,Clay,Stroke,Ages 65 years and older,560500,7646.4,6480.3,9248.5
MS,Coahoma,Coronary Heart Disease,Ages 35-64 years,560540,2611.6,2103.9,3229.3
MS,Coahoma,Coronary Heart Disease,Ages 65 years and older,560540,17052.6,14452.0,19862.3
MS,Coahoma,Stroke,Ages 35-64 years,560540,979.5,756.4,1247.5
MS,Coahoma,Stroke,Ages 65 years and older,560540,7107.2,5823.9,8615.1
MS,Copiah,Coronary Heart Disease,Ages 35-64 years,560580,2659.6,2167.2,3226.9
MS,Copiah,Coronary Heart Disease,Ages 65 years and older,560580,18746.1,16276.3,21519.5
MS,Copiah,Stroke,Ages 35-64 years,560580,622.0,470.4,787.7
MS,Copiah,Stroke,Ages 65 years and older,560580,6831.2,5735.9,8033.8
MS,Covington,Coronary Heart Disease,Ages 35-64 years,560620,2281.8,1838.4,2813.9
MS,Covington,Coronary Heart Disease,Ages 65 years and older,560620,20298.6,16946.8,23718.4
MS,Covington,Stroke,Ages 35-64 years,560620,635.2,497.5,803.5
MS,Covington,Stroke,Ages 65 years and older,560620,9084.1,7398.9,10692.0
MS,DeSoto,Coronary Heart Disease,Ages 35-64 years,560660,1969.7,1707.6,2273.2
MS,DeSoto,Coronary Heart Disease,Ages 65 years and older,560660,22912.1,20520.7,25512.9
MS,DeSoto,Stroke,Ages 35-64 years,560660,429.4,348.2,524.9
MS,DeSoto,Stroke,Ages 65 years and older,560660,5878.4,5080.1,6758.6
MS,Forrest,Coronary Heart Disease,Ages 35-64 years,560700,2348.1,1991.9,2766.4
MS,Forrest,Coronary Heart Disease,Ages 65 years and older,560700,18262.4,16222.3,20600.8
MS,Forrest,Stroke,Ages 35-64 years,560700,723.9,600.8,865.4
MS,Forrest,Stroke,Ages 65 years and older,560700,7300.5,6340.5,8477.5
MS,Franklin,Coronary Heart Disease,Ages 35-64 years,560740,1534.7,1155.9,2022.3
MS,Franklin,Coronary Heart Disease,Ages 65 years and older,560740,11303.7,9132.6,13826.7
MS,Franklin,Stroke,Ages 35-64 years,560740,523.0,414.6,667.6
MS,Franklin,Stroke,Ages 65 years and older,560740,5353.7,4293.6,6527.0
MS,George,Coronary Heart Disease,Ages 35-64 years,560780,1957.1,1585.9,2459.3
MS,George,Coronary Heart Disease,Ages 65 years and older,560780,20905.4,17721.6,24833.6
MS,George,Stroke,Ages 35-64 years,560780,586.2,438.1,755.7
MS,George,Stroke,Ages 65 years and older,560780,9333.1,7818.1,11099.6
MS,Greene,Coronary Heart Disease,Ages 35-64 years,560820,3258.4,2590.7,4077.5
MS,Greene,Coronary Heart Disease,Ages 65 years and older,560820,29806.8,25310.9,35378.2
MS,Greene,Stroke,Ages 35-64 years,560820,569.1,428.8,781.9
MS,Greene,Stroke,Ages 65 years and older,560820,6989.1,5737.8,8406.4
MS,Grenada,Coronary Heart Disease,Ages 35-64 years,560860,1547.1,1233.0,1909.3
MS,Grenada,Coronary Heart Disease,Ages 65 years and older,560860,14883.4,12371.8,17416.5
MS,Grenada,Stroke,Ages 35-64 years,560860,839.4,659.8,1079.1000000000001
MS,Grenada,Stroke,Ages 65 years and older,560860,10610.1,9046.0,12474.1
MS,Hancock,Coronary Heart Disease,Ages 35-64 years,560900,1762.7,1445.9,2164.4
MS,Hancock,Coronary Heart Disease,Ages 65 years and older,560900,18280.1,15694.1,20951.7
MS,Hancock,Stroke,Ages 35-64 years,560900,422.6,333.2,559.4
MS,Hancock,Stroke,Ages 65 years and older,560900,6003.8,5030.6,7086.5
MS,Harrison,Coronary Heart Disease,Ages 35-64 years,560940,2645.9,2324.5,2994.8
MS,Harrison,Coronary Heart Disease,Ages 65 years and older,560940,27473.8,25166.8,29958.1
MS,Harrison,Stroke,Ages 35-64 years,560940,518.6,423.1,632.5
MS,Harrison,Stroke,Ages 65 years and older,560940,6548.7,5743.1,7490.8
MS,Hinds,Coronary Heart Disease,Ages 35-64 years,560980,1988.1,1745.5,2247.2
MS,Hinds,Coronary Heart Disease,Ages 65 years and older,560980,13084.3,11924.3,14333.4
MS,Hinds,Stroke,Ages 35-64 years,560980,674.5,572.9,792.6
MS,Hinds,Stroke,Ages 65 years and older,560980,6792.4,6073.3,7596.2
MS,Holmes,Coronary Heart Disease,Ages 35-64 years,561020,2010.6,1589.8,2496.8
MS,Holmes,Coronary Heart Disease,Ages 65 years and older,561020,11755.4,10008.3,13842.8
MS,Holmes,Stroke,Ages 35-64 years,561020,1019.3,787.7,1263.4
MS,Holmes,Stroke,Ages 65 years and older,561020,8857.7,7584.9,10429.9
MS,Humphreys,Coronary Heart Disease,Ages 35-64 years,561060,3910.9,3170.9,4956.3
MS,Humphreys,Coronary Heart Disease,Ages 65 years and older,561060,22253.1,18856.5,26182.5
MS,Humphreys,Stroke,Ages 35-64 years,561060,1055.5,858.0,1328.9
MS,Humphreys,Stroke,Ages 65 years and older,561060,7528.6,6219.9,8988.7
MS,Issaquena,Coronary Heart Disease,Ages 35-64 years,561100,2137.2,1670.2,2797.9
MS,Issaquena,Coronary Heart Disease,Ages 65 years and older,561100,0.0,0.0,0.0
MS,Issaquena,Stroke,Ages 35-64 years,561100,675.2,499.3,889.0
MS,Issaquena,Stroke,Ages 65 years and older,561100,0.0,0.0,0.0
MS,Itawamba,Coronary Heart Disease,Ages 35-64 years,561140,2613.5,2099.2,3213.5
MS,Itawamba,Coronary Heart Disease,Ages 65 years and older,561140,18016.2,15528.3,21092.9
MS,Itawamba,Stroke,Ages 35-64 years,561140,529.8,386.9,687.7
MS,Itawamba,Stroke,Ages 65 years and older,561140,8723.2,7468.3,10333.5
MS,Jackson,Coronary Heart Disease,Ages 35-64 years,561180,1636.7,1391.3,1915.6
MS,Jackson,Coronary Heart Disease,Ages 65 years and older,561180,16887.2,15086.5,18869.1
MS,Jackson,Stroke,Ages 35-64 years,561180,461.2,373.0,562.7
MS,Jackson,Stroke,Ages 65 years and older,561180,7744.1,6736.7,8854.4
MS,Jasper,Coronary Heart Disease,Ages 35-64 years,561220,2249.4,1845.9,2723.6
MS,Jasper,Coronary Heart Disease,Ages 65 years and older,561220,19413.9,16680.100000000002,22581.7
MS,Jasper,Stroke,Ages 35-64 years,561220,734.0,589.0,934.9
MS,Jasper,Stroke,Ages 65 years and older,561220,6949.4,5926.9,8207.7
MS,Jefferson,Coronary Heart Disease,Ages 35-64 years,561260,1732.7,1383.7,2196.2
MS,Jefferson,Coronary Heart Disease,Ages 65 years and older,561260,11115.9,9155.6,13248.1
MS,Jefferson,Stroke,Ages 35-64 years,561260,657.6,486.6,824.7
MS,Jefferson,Stroke,Ages 65 years and older,561260,5978.1,4894.8,7211.8
MS,Jefferson Davis,Coronary Heart Disease,Ages 35-64 years,561300,1689.1,1313.9,2121.7
MS,Jefferson Davis,Coronary Heart Disease,Ages 65 years and older,561300,12092.1,10099.2,14610.0
MS,Jefferson Davis,Stroke,Ages 35-64 years,561300,652.0,476.6,866.7
MS,Jefferson Davis,Stroke,Ages 65 years and older,561300,6103.0,5039.5,7500.8
MS,Jones,Coronary Heart Disease,Ages 35-64 years,561340,1888.9,1579.5,2234.8
MS,Jones,Coronary Heart Disease,Ages 65 years and older,561340,16163.9,14342.1,18211.7
MS,Jones,Stroke,Ages 35-64 years,561340,515.4,411.1,624.6
MS,Jones,Stroke,Ages 65 years and older,561340,6483.1,5656.9,7498.4
MS,Kemper,Coronary Heart Disease,Ages 35-64 years,561380,2126.2,1682.8,2658.8
MS,Kemper,Coronary Heart Disease,Ages 65 years and older,561380,14511.2,12171.6,17781.2
MS,Kemper,Stroke,Ages 35-64 years,561380,611.3,475.6,858.1
MS,Kemper,Stroke,Ages 65 years and older,561380,7019.5,5566.4,8950.4
MS,Lafayette,Coronary Heart Disease,Ages 35-64 years,561420,1683.8,1390.7,2044.2
MS,Lafayette,Coronary Heart Disease,Ages 65 years and older,561420,15663.1,13431.0,18121.8
MS,Lafayette,Stroke,Ages 35-64 years,561420,455.0,351.8,583.3
MS,Lafayette,Stroke,Ages 65 years and older,561420,7832.7,6665.4,9196.5
MS,Lamar,Coronary Heart Disease,Ages 35-64 years,561460,1775.1,1440.6,2208.5
MS,Lamar,Coronary Heart Disease,Ages 65 years and older,561460,16275.300000000001,13903.7,18887.3
MS,Lamar,Stroke,Ages 35-64 years,561460,493.2,374.7,630.2
MS,Lamar,Stroke,Ages 65 years and older,561460,7023.0,5858.6,8343.3
MS,Lauderdale,Coronary Heart Disease,Ages 35-64 years,561500,2383.6,2036.3,2792.2
MS,Lauderdale,Coronary Heart Disease,Ages 65 years and older,561500,14722.2,13175.4,16427.4
MS,Lauderdale,Stroke,Ages 35-64 years,561500,638.2,526.8,787.5
MS,Lauderdale,Stroke,Ages 65 years and older,561500,7345.6,6423.6,8366.4
MS,Lawrence,Coronary Heart Disease,Ages 35-64 years,561540,1760.6,1404.3,2219.3
MS,Lawrence,Coronary Heart Disease,Ages 65 years and older,561540,21620.2,18339.9,25745.9
MS,Lawrence,Stroke,Ages 35-64 years,561540,770.4,617.2,972.4
MS,Lawrence,Stroke,Ages 65 years and older,561540,9494.2,8083.6,11312.7
MS,Leake,Coronary Heart Disease,Ages 35-64 years,561580,1628.6,1306.5,2029.2
MS,Leake,Coronary Heart Disease,Ages 65 years and older,561580,10992.2,9406.5,12963.7
MS,Leake,Stroke,Ages 35-64 years,561580,680.3,531.6,867.4
MS,Leake,Stroke,Ages 65 years and older,561580,6823.6,5668.9,8128.6
MS,Lee,Coronary Heart Disease,Ages 35-64 years,561620,1589.4,1333.4,1877.9
MS,Lee,Coronary Heart Disease,Ages 65 years and older,561620,14346.2,12701.0,16250.3
MS,Lee,Stroke,Ages 35-64 years,561620,573.4,462.7,699.2
MS,Lee,Stroke,Ages 65 years and older,561620,9838.4,8614.4,11235.1
MS,Leflore,Coronary Heart Disease,Ages 35-64 years,561660,2959.5,2437.4,3602.3
MS,Leflore,Coronary Heart Disease,Ages 65 years and older,561660,20613.5,17796.9,23602.9
MS,Leflore,Stroke,Ages 35-64 years,561660,1067.0,844.6,1321.4
MS,Leflore,Stroke,Ages 65 years and older,561660,10247.0,8643.2,11857.6
MS,Lincoln,Coronary Heart Disease,Ages 35-64 years,561700,1551.2,1268.2,1922.1000000000001
MS,Lincoln,Coronary Heart Disease,Ages 65 years and older,561700,11035.7,9347.8,12813.1
MS,Lincoln,Stroke,Ages 35-64 years,561700,640.6,510.5,802.5
MS,Lincoln,Stroke,Ages 65 years and older,561700,7580.1,6442.3,8837.1
MS,Lowndes,Coronary Heart Disease,Ages 35-64 years,561740,1645.4,1328.4,1987.6
MS,Lowndes,Coronary Heart Disease,Ages 65 years and older,561740,12559.6,11014.9,14247.9
MS,Lowndes,Stroke,Ages 35-64 years,561740,606.5,484.3,774.3
MS,Lowndes,Stroke,Ages 65 years and older,561740,7167.5,6197.3,8215.7
MS,Madison,Coronary Heart Disease,Ages 35-64 years,561780,1221.9,1019.0,1451.5
MS,Madison,Coronary Heart Disease,Ages 65 years and older,561780,15181.300000000001,13437.0,17062.3
MS,Madison,Stroke,Ages 35-64 years,561780,525.3,433.2,636.1
MS,Madison,Stroke,Ages 65 years and older,561780,9471.3,8304.0,10719.8
MS,Marion,Coronary Heart Disease,Ages 35-64 years,561820,2085.0,1687.5,2546.2
MS,Marion,Coronary Heart Disease,Ages 65 years and older,561820,13210.300000000001,11430.1,15270.5
MS,Marion,Stroke,Ages 35-64 years,561820,843.5,645.3,1055.9
MS,Marion,Stroke,Ages 65 years and older,561820,9455.8,8177.1,10943.5
MS,Marshall,Coronary Heart Disease,Ages 35-64 years,561860,2305.1,1928.3,2774.8
MS,Marshall,Coronary Heart Disease,Ages 65 years and older,561860,17744.7,15455.9,20428.6
MS,Marshall,Stroke,Ages 35-64 years,561860,708.4,570.8,884.9
MS,Marshall,Stroke,Ages 65 years and older,561860,7165.9,6171.9,8297.5
MS,Monroe,Coronary Heart Disease,Ages 35-64 years,561900,1873.0,1535.8,2275.4
MS,Monroe,Coronary Heart Disease,Ages 65 years and older,561900,13653.4,11836.3,15740.0
MS,Monroe,Stroke,Ages 35-64 years,561900,607.2,489.4,763.4
MS,Monroe,Stroke,Ages 65 years and older,561900,7326.6,6192.5,8573.0
MS,Montgomery,Coronary Heart Disease,Ages 35-64 years,561940,1859.3,1415.8,2373.2
MS,Montgomery,Coronary Heart Disease,Ages 65 years and older,561940,14076.8,11637.1,17011.9
MS,Montgomery,Stroke,Ages 35-64 years,561940,524.5,377.4,681.3
MS,Montgomery,Stroke,Ages 65 years and older,561940,7211.7,6006.5,8607.8
MS,Neshoba,Coronary Heart Disease,Ages 35-64 years,561980,3113.9,2567.7000000000003,3762.3
MS,Neshoba,Coronary Heart Disease,Ages 65 years and older,561980,17531.2,15245.4,20203.8
MS,Neshoba,Stroke,Ages 35-64 years,561980,639.8,507.7,807.4
MS,Neshoba,Stroke,Ages 65 years and older,561980,7789.4,6579.9,9178.9
MS,Newton,Coronary Heart Disease,Ages 35-64 years,562020,1787.7,1444.8,2176.9
MS,Newton,Coronary Heart Disease,Ages 65 years and older,562020,14637.1,12583.7,17002.7
MS,Newton,Stroke,Ages 35-64 years,562020,631.4,499.4,780.5
MS,Newton,Stroke,Ages 65 years and older,562020,6818.2,5736.8,7962.9
MS,Noxubee,Coronary Heart Disease,Ages 35-64 years,562060,2116.6,1695.3,2729.8
MS,Noxubee,Coronary Heart Disease,Ages 65 years and older,562060,12286.0,10360.8,14669.1
MS,Noxubee,Stroke,Ages 35-64 years,562060,648.5,497.8,827.6
MS,Noxubee,Stroke,Ages 65 years and older,562060,6041.6,5052.1,7508.3
MS,Oktibbeha,Coronary Heart Disease,Ages 35-64 years,562100,1613.0,1303.7,2031.1
MS,Oktibbeha,Coronary Heart Disease,Ages 65 years and older,562100,12850.0,10974.9,14788.4
MS,Oktibbeha,Stroke,Ages 35-64 years,562100,620.0,485.4,778.0
MS,Oktibbeha,Stroke,Ages 65 years and older,562100,7201.7,6044.5,8438.9
MS,Panola,Coronary Heart Disease,Ages 35-64 years,562140,2473.3,2059.7,2989.0
MS,Panola,Coronary Heart Disease,Ages 65 years and older,562140,16797.7,14431.0,19221.4
MS,Panola,Stroke,Ages 35-64 years,562140,677.7,536.8,841.2
MS,Panola,Stroke,Ages 65 years and older,562140,6541.9,5579.4,7610.9
MS,Pearl River,Coronary Heart Disease,Ages 35-64 years,562180,2301.1,1953.4,2698.7
MS,Pearl River,Coronary Heart Disease,Ages 65 years and older,562180,17734.7,15716.5,20015.8
MS,Pearl River,Stroke,Ages 35-64 years,562180,529.0,412.9,649.4
MS,Pearl River,Stroke,Ages 65 years and older,562180,6237.2,5427.2,7151.4
MS,Perry,Coronary Heart Disease,Ages 35-64 years,562220,2385.7,1936.1,2978.3
MS,Perry,Coronary Heart Disease,Ages 65 years and older,562220,18014.5,15061.2,21390.9
MS,Perry,Stroke,Ages 35-64 years,562220,479.0,383.4,599.2
MS,Perry,Stroke,Ages 65 years and older,562220,6565.3,5362.3,7837.5
MS,Pike,Coronary Heart Disease,Ages 35-64 years,562260,2303.9,1875.2,2760.4
MS,Pike,Coronary Heart Disease,Ages 65 years and older,562260,22601.3,20016.1,25630.5
MS,Pike,Stroke,Ages 35-64 years,562260,750.0,589.5,953.5
MS,Pike,Stroke,Ages 65 years and older,562260,7562.2,6509.9,8848.8
MS,Pontotoc,Coronary Heart Disease,Ages 35-64 years,562300,1868.9,1502.3,2284.0
MS,Pontotoc,Coronary Heart Disease,Ages 65 years and older,562300,14697.4,12367.3,17136.2
MS,Pontotoc,Stroke,Ages 35-64 years,562300,521.4,409.40000000000003,678.3
MS,Pontotoc,Stroke,Ages 65 years and older,562300,7137.5,5892.1,8434.3
MS,Prentiss,Coronary Heart Disease,Ages 35-64 years,562340,1960.9,1595.7,2452.2
MS,Prentiss,Coronary Heart Disease,Ages 65 years and older,562340,13697.199999999999,11830.0,16061.7
MS,Prentiss,Stroke,Ages 35-64 years,562340,473.6,371.8,609.1
MS,Prentiss,Stroke,Ages 65 years and older,562340,6069.8,5121.8,7453.2
MS,Quitman,Coronary Heart Disease,Ages 35-64 years,562380,2859.9,2203.5,3676.5
MS,Quitman,Coronary Heart Disease,Ages 65 years and older,562380,20392.2,16968.3,24208.9
MS,Quitman,Stroke,Ages 35-64 years,562380,818.0,598.8,1152.0
MS,Quitman,Stroke,Ages 65 years and older,562380,6424.0,5267.0,8027.9
MS,Rankin,Coronary Heart Disease,Ages 35-64 years,562420,1899.0,1640.0,2196.2
MS,Rankin,Coronary Heart Disease,Ages 65 years and older,562420,21763.6,19582.7,24123.1
MS,Rankin,Stroke,Ages 35-64 years,562420,371.4,308.3,453.8
MS,Rankin,Stroke,Ages 65 years and older,562420,5141.6,4481.3,5878.6
MS,Scott,Coronary Heart Disease,Ages 35-64 years,562460,2007.3,1605.6,2424.1
MS,Scott,Coronary Heart Disease,Ages 65 years and older,562460,17468.7,14948.0,20188.1
MS,Scott,Stroke,Ages 35-64 years,562460,537.7,419.7,674.3
MS,Scott,Stroke,Ages 65 years and older,562460,5705.7,4835.8,6733.7
MS,Sharkey,Coronary Heart Disease,Ages 35-64 years,562500,3094.0,2299.6,4146.1
MS,Sharkey,Coronary Heart Disease,Ages 65 years and older,562500,14750.7,11636.3,17989.8
MS,Sharkey,Stroke,Ages 35-64 years,562500,797.0,620.0,1046.5
MS,Sharkey,Stroke,Ages 65 years and older,562500,6697.7,5401.599999999999,8349.0
MS,Simpson,Coronary Heart Disease,Ages 35-64 years,562540,2239.3,1860.0,2717.3
MS,Simpson,Coronary Heart Disease,Ages 65 years and older,562540,18061.9,15745.4,20570.4
MS,Simpson,Stroke,Ages 35-64 years,562540,677.3,519.2,897.0
MS,Simpson,Stroke,Ages 65 years and older,562540,6969.3,5981.7,8176.599999999999
MS,Smith,Coronary Heart Disease,Ages 35-64 years,562580,2454.6,2023.7,2992.5
MS,Smith,Coronary Heart Disease,Ages 65 years and older,562580,20380.2,17684.0,23690.8
MS,Smith,Stroke,Ages 35-64 years,562580,502.4,387.2,663.0
MS,Smith,Stroke,Ages 65 years and older,562580,6514.7,5383.9,7729.6
MS,Stone,Coronary Heart Disease,Ages 35-64 years,562620,2734.1,2251.4,3346.1
MS,Stone,Coronary Heart Disease,Ages 65 years and older,562620,24724.9,21295.5,29069.7
MS,Stone,Stroke,Ages 35-64 years,562620,540.3,417.4,708.2
MS,Stone,Stroke,Ages 65 years and older,562620,6855.9,5625.0,8387.5
MS,Sunflower,Coronary Heart Disease,Ages 35-64 years,562660,2649.3,2155.0,3210.9
MS,Sunflower,Coronary Heart Disease,Ages 65 years and older,562660,16869.3,14465.1,19874.7
MS,Sunflower,Stroke,Ages 35-64 years,562660,933.0,745.3,1156.1
MS,Sunflower,Stroke,Ages 65 years and older,562660,7938.3,6725.5,9378.3
MS,Tallahatchie,Coronary Heart Disease,Ages 35-64 years,562700,1528.1,1203.8,1933.1
MS,Tallahatchie,Coronary Heart Disease,Ages 65 years and older,562700,11878.9,9976.4,14341.0
MS,Tallahatchie,Stroke,Ages 35-64 years,562700,763.6,597.0,965.1
MS,Tallahatchie,Stroke,Ages 65 years and older,562700,7149.8,5912.6,8653.6
MS,Tate,Coronary Heart Disease,Ages 35-64 years,562740,2207.8,1786.2,2713.1
MS,Tate,Coronary Heart Disease,Ages 65 years and older,562740,21740.2,18754.5,25241.7
MS,Tate,Stroke,Ages 35-64 years,562740,639.5,512.2,810.2
MS,Tate,Stroke,Ages 65 years and older,562740,5298.5,4421.4,6281.5
MS,Tippah,Coronary Heart Disease,Ages 35-64 years,562780,2428.1,1983.6,2998.0
MS,Tippah,Coronary Heart Disease,Ages 65 years and older,562780,26735.9,23115.2,30964.7
MS,Tippah,Stroke,Ages 35-64 years,562780,552.8,433.2,726.2
MS,Tippah,Stroke,Ages 65 years and older,562780,11029.9,9274.1,13151.0
MS,Tishomingo,Coronary Heart Disease,Ages 35-64 years,562820,2824.4,2304.9,3436.5
MS,Tishomingo,Coronary Heart Disease,Ages 65 years and older,562820,24047.3,20841.6,27818.6
MS,Tishomingo,Stroke,Ages 35-64 years,562820,506.1,404.6,647.7
MS,Tishomingo,Stroke,Ages 65 years and older,562820,8400.6,7194.2,9923.4
MS,Tunica,Coronary Heart Disease,Ages 35-64 years,562860,4094.0,3314.3,5016.2
MS,Tunica,Coronary Heart Disease,Ages 65 years and older,562860,26939.3,23059.0,31533.7
MS,Tunica,Stroke,Ages 35-64 years,562860,745.9,597.4,945.9
MS,Tunica,Stroke,Ages 65 years and older,562860,5504.1,4676.8,6624.9
MS,Union,Coronary Heart Disease,Ages 35-64 years,562900,2384.3,1950.0,2963.7
