State,County,Topic,Age,LocationID,Data_Value,Low_Bound,Up_Bound
MO,Livingston,Coronary Heart Disease,Ages 65 years and older,87351,-89.0,-126.19999999999999,-36.2
MO,Livingston,Stroke,Ages 35-64 years,87351,-6.699999999999998,-77.3,104.10000000000001
MO,Livingston,Stroke,Ages 65 years and older,87351,-48.1,-95.6,13.8
MO,Macon,Coronary Heart Disease,Ages 35-64 years,87363,-28.6,-97.4,51.9
MO,Macon,Coronary Heart Disease,Ages 65 years and older,87363,-65.8,-114.9,-12.0
MO,Macon,Stroke,Ages 35-64 years,87363,5.3,-59.4,96.0
MO,Macon,Stroke,Ages 65 years and older,87363,-34.4,-88.4,32.699999999999996
MO,Madison,Coronary Heart Disease,Ages 35-64 years,87369,7.300000000000001,-80.5,120.8
MO,Madison,Coronary Heart Disease,Ages 65 years and older,87369,-45.300000000000004,-93.80000000000001,17.8
MO,Madison,Stroke,Ages 35-64 years,87369,25.9,-74.4,142.6
MO,Madison,Stroke,Ages 65 years and older,87369,-35.2,-85.8,29.6
MO,Maries,Coronary Heart Disease,Ages 35-64 years,87375,-42.7,-122.5,61.3
MO,Maries,Coronary Heart Disease,Ages 65 years and older,87375,-86.9,-133.8,-10.7
MO,Maries,Stroke,Ages 35-64 years,87375,-9.799999999999999,-87.2,87.7
MO,Maries,Stroke,Ages 65 years and older,87375,-66.0,-118.7,-4.2
MO,Marion,Coronary Heart Disease,Ages 35-64 years,87381,4.799999999999998,-75.7,105.1
MO,Marion,Coronary Heart Disease,Ages 65 years and older,87381,-45.5,-92.6,10.0
MO,Marion,Stroke,Ages 35-64 years,87381,5.1,-76.5,109.89999999999999
MO,Marion,Stroke,Ages 65 years and older,87381,-40.1,-88.8,26.699999999999996
MO,McDonald,Coronary Heart Disease,Ages 35-64 years,87357,-35.8,-95.3,42.400000000000006
MO,McDonald,Coronary Heart Disease,Ages 65 years and older,87357,-58.6,-102.3,-3.5
MO,McDonald,Stroke,Ages 35-64 years,87357,-26.4,-90.1,66.2
MO,McDonald,Stroke,Ages 65 years and older,87357,-51.0,-101.80000000000001,6.9
MO,Mercer,Coronary Heart Disease,Ages 35-64 years,87387,-17.700000000000003,-107.3,96.0
MO,Mercer,Coronary Heart Disease,Ages 65 years and older,87387,-54.5,-107.69999999999999,9.8
MO,Mercer,Stroke,Ages 35-64 years,87387,-11.8,-82.9,76.3
MO,Mercer,Stroke,Ages 65 years and older,87387,-48.0,-95.0,6.399999999999999
MO,Miller,Coronary Heart Disease,Ages 35-64 years,87393,-54.099999999999994,-116.8,36.7
MO,Miller,Coronary Heart Disease,Ages 65 years and older,87393,-79.1,-120.2,-27.900000000000002
MO,Miller,Stroke,Ages 35-64 years,87393,-30.6,-94.8,50.0
MO,Miller,Stroke,Ages 65 years and older,87393,-56.8,-101.6,-3.0
MO,Mississippi,Coronary Heart Disease,Ages 35-64 years,87399,13.4,-54.8,96.8
MO,Mississippi,Coronary Heart Disease,Ages 65 years and older,87399,-58.5,-102.2,-5.8999999999999995
MO,Mississippi,Stroke,Ages 35-64 years,87399,-40.7,-97.5,42.6
MO,Mississippi,Stroke,Ages 65 years and older,87399,-50.1,-94.2,10.9
MO,Moniteau,Coronary Heart Disease,Ages 35-64 years,87405,-30.0,-98.0,59.099999999999994
MO,Moniteau,Coronary Heart Disease,Ages 65 years and older,87405,-53.2,-100.4,7.300000000000002
MO,Moniteau,Stroke,Ages 35-64 years,87405,-13.899999999999999,-88.6,76.9
MO,Moniteau,Stroke,Ages 65 years and older,87405,-36.6,-92.7,34.3
MO,Monroe,Coronary Heart Disease,Ages 35-64 years,87411,-25.700000000000003,-98.69999999999999,84.2
MO,Monroe,Coronary Heart Disease,Ages 65 years and older,87411,-53.199999999999996,-106.4,14.2
MO,Monroe,Stroke,Ages 35-64 years,87411,16.599999999999998,-58.0,126.3
MO,Monroe,Stroke,Ages 65 years and older,87411,-34.0,-83.8,31.1
MO,Montgomery,Coronary Heart Disease,Ages 35-64 years,87417,9.7,-58.9,116.19999999999999
MO,Montgomery,Coronary Heart Disease,Ages 65 years and older,87417,-43.2,-90.8,14.7
MO,Montgomery,Stroke,Ages 35-64 years,87417,-9.600000000000001,-80.8,78.9
MO,Montgomery,Stroke,Ages 65 years and older,87417,-46.3,-92.1,8.8
MO,Morgan,Coronary Heart Disease,Ages 35-64 years,87423,-15.1,-81.7,66.9
MO,Morgan,Coronary Heart Disease,Ages 65 years and older,87423,-51.1,-96.4,2.8
MO,Morgan,Stroke,Ages 35-64 years,87423,-34.4,-103.1,44.9
MO,Morgan,Stroke,Ages 65 years and older,87423,-43.1,-88.6,13.9
MO,New Madrid,Coronary Heart Disease,Ages 35-64 years,87429,-48.9,-97.19999999999999,24.8
MO,New Madrid,Coronary Heart Disease,Ages 65 years and older,87429,-86.3,-125.80000000000001,-42.2
MO,New Madrid,Stroke,Ages 35-64 years,87429,-21.5,-77.5,69.5
MO,New Madrid,Stroke,Ages 65 years and older,87429,-46.4,-93.9,11.200000000000001
MO,Newton,Coronary Heart Disease,Ages 35-64 years,87435,12.3,-51.7,100.4
MO,Newton,Coronary Heart Disease,Ages 65 years and older,87435,-55.4,-93.5,-12.200000000000003
MO,Newton,Stroke,Ages 35-64 years,87435,-24.9,-83.30000000000001,46.599999999999994
MO,Newton,Stroke,Ages 65 years and older,87435,-59.1,-99.2,-8.799999999999999
MO,Nodaway,Coronary Heart Disease,Ages 35-64 years,87441,-24.400000000000002,-90.1,69.9
MO,Nodaway,Coronary Heart Disease,Ages 65 years and older,87441,-60.0,-104.19999999999999,-5.299999999999999
MO,Nodaway,Stroke,Ages 35-64 years,87441,-27.6,-97.0,48.3
MO,Nodaway,Stroke,Ages 65 years and older,87441,-79.0,-120.69999999999999,-30.1
MO,Oregon,Coronary Heart Disease,Ages 35-64 years,87447,-26.7,-95.6,56.5
MO,Oregon,Coronary Heart Disease,Ages 65 years and older,87447,-91.5,-132.2,-36.0
MO,Oregon,Stroke,Ages 35-64 years,87447,2.4,-78.9,102.8
MO,Oregon,Stroke,Ages 65 years and older,87447,-58.4,-96.5,-6.1
MO,Osage,Coronary Heart Disease,Ages 35-64 years,87453,-61.2,-118.8,12.0
MO,Osage,Coronary Heart Disease,Ages 65 years and older,87453,-85.1,-127.7,-33.3
MO,Osage,Stroke,Ages 35-64 years,87453,-34.4,-105.3,54.50000000000001
MO,Osage,Stroke,Ages 65 years and older,87453,-58.9,-105.6,-0.9000000000000004
MO,Ozark,Coronary Heart Disease,Ages 35-64 years,87459,20.9,-60.9,115.0
MO,Ozark,Coronary Heart Disease,Ages 65 years and older,87459,-52.800000000000004,-104.0,8.3
MO,Ozark,Stroke,Ages 35-64 years,87459,-17.5,-83.8,69.8
MO,Ozark,Stroke,Ages 65 years and older,87459,-66.4,-110.4,-14.7
MO,Pemiscot,Coronary Heart Disease,Ages 35-64 years,87465,0.7000000000000011,-59.8,95.3
MO,Pemiscot,Coronary Heart Disease,Ages 65 years and older,87465,-47.6,-91.4,4.6
MO,Pemiscot,Stroke,Ages 35-64 years,87465,-17.3,-77.3,80.0
MO,Pemiscot,Stroke,Ages 65 years and older,87465,-53.4,-98.9,0.2999999999999998
MO,Perry,Coronary Heart Disease,Ages 35-64 years,87471,-36.4,-96.5,37.4
MO,Perry,Coronary Heart Disease,Ages 65 years and older,87471,-68.9,-108.1,-20.0
MO,Perry,Stroke,Ages 35-64 years,87471,0.4999999999999998,-67.8,86.8
MO,Perry,Stroke,Ages 65 years and older,87471,-42.8,-88.30000000000001,11.7
MO,Pettis,Coronary Heart Disease,Ages 35-64 years,87477,-65.0,-112.30000000000001,-1.5999999999999996
MO,Pettis,Coronary Heart Disease,Ages 65 years and older,87477,-73.6,-107.9,-28.5
MO,Pettis,Stroke,Ages 35-64 years,87477,-32.0,-93.5,46.7
MO,Pettis,Stroke,Ages 65 years and older,87477,-40.6,-85.3,9.100000000000001
MO,Phelps,Coronary Heart Disease,Ages 35-64 years,87483,-39.1,-92.6,31.700000000000003
MO,Phelps,Coronary Heart Disease,Ages 65 years and older,87483,-70.0,-108.4,-25.9
MO,Phelps,Stroke,Ages 35-64 years,87483,-26.099999999999998,-83.6,62.5
MO,Phelps,Stroke,Ages 65 years and older,87483,-58.8,-102.0,-14.4
MO,Pike,Coronary Heart Disease,Ages 35-64 years,87489,-14.2,-82.0,88.3
MO,Pike,Coronary Heart Disease,Ages 65 years and older,87489,-67.1,-109.1,-15.4
MO,Pike,Stroke,Ages 35-64 years,87489,-1.2000000000000002,-74.0,89.4
MO,Pike,Stroke,Ages 65 years and older,87489,-44.8,-89.5,16.8
MO,Platte,Coronary Heart Disease,Ages 35-64 years,87495,-51.5,-104.1,27.5
MO,Platte,Coronary Heart Disease,Ages 65 years and older,87495,-80.2,-118.9,-28.8
MO,Platte,Stroke,Ages 35-64 years,87495,-8.500000000000002,-78.19999999999999,68.39999999999999
MO,Platte,Stroke,Ages 65 years and older,87495,-41.5,-86.2,19.2
MO,Polk,Coronary Heart Disease,Ages 35-64 years,87501,-1.6999999999999984,-76.4,101.5
MO,Polk,Coronary Heart Disease,Ages 65 years and older,87501,-51.1,-95.4,3.000000000000001
MO,Polk,Stroke,Ages 35-64 years,87501,-34.3,-100.3,44.5
MO,Polk,Stroke,Ages 65 years and older,87501,-45.5,-93.1,11.8
MO,Pulaski,Coronary Heart Disease,Ages 35-64 years,87507,-42.9,-97.2,29.299999999999997
MO,Pulaski,Coronary Heart Disease,Ages 65 years and older,87507,-80.1,-119.39999999999999,-33.8
MO,Pulaski,Stroke,Ages 35-64 years,87507,-40.1,-96.6,32.5
MO,Pulaski,Stroke,Ages 65 years and older,87507,-71.2,-113.2,-23.6
MO,Putnam,Coronary Heart Disease,Ages 35-64 years,87513,-50.0,-123.5,50.2
MO,Putnam,Coronary Heart Disease,Ages 65 years and older,87513,-78.2,-128.7,-18.2
MO,Putnam,Stroke,Ages 35-64 years,87513,-14.000000000000002,-90.8,78.3
MO,Putnam,Stroke,Ages 65 years and older,87513,-41.8,-96.19999999999999,16.099999999999998
MO,Ralls,Coronary Heart Disease,Ages 35-64 years,87519,-21.2,-103.7,81.9
MO,Ralls,Coronary Heart Disease,Ages 65 years and older,87519,-68.4,-119.1,-9.0
MO,Ralls,Stroke,Ages 35-64 years,87519,0.40000000000000036,-71.3,90.4
MO,Ralls,Stroke,Ages 65 years and older,87519,-44.5,-98.8,15.5
MO,Randolph,Coronary Heart Disease,Ages 35-64 years,87525,-42.0,-110.9,51.2
MO,Randolph,Coronary Heart Disease,Ages 65 years and older,87525,-73.2,-113.9,-19.8
MO,Randolph,Stroke,Ages 35-64 years,87525,8.1,-70.8,103.30000000000001
MO,Randolph,Stroke,Ages 65 years and older,87525,-24.2,-73.8,45.4
MO,Ray,Coronary Heart Disease,Ages 35-64 years,87531,-42.2,-101.6,52.0
MO,Ray,Coronary Heart Disease,Ages 65 years and older,87531,-86.69999999999999,-127.5,-29.5
MO,Ray,Stroke,Ages 35-64 years,87531,-14.0,-86.5,71.5
MO,Ray,Stroke,Ages 65 years and older,87531,-37.4,-86.3,22.9
MO,Reynolds,Coronary Heart Disease,Ages 35-64 years,87537,-11.9,-92.2,87.8
MO,Reynolds,Coronary Heart Disease,Ages 65 years and older,87537,-63.0,-109.4,2.4000000000000004
MO,Reynolds,Stroke,Ages 35-64 years,87537,6.800000000000001,-69.3,110.6
MO,Reynolds,Stroke,Ages 65 years and older,87537,-50.8,-101.5,9.5
MO,Ripley,Coronary Heart Disease,Ages 35-64 years,87543,-4.5,-74.2,99.19999999999999
MO,Ripley,Coronary Heart Disease,Ages 65 years and older,87543,-57.400000000000006,-105.5,2.6000000000000005
MO,Ripley,Stroke,Ages 35-64 years,87543,-5.5,-82.1,88.5
MO,Ripley,Stroke,Ages 65 years and older,87543,-51.5,-98.2,4.499999999999999
MO,Saline,Coronary Heart Disease,Ages 35-64 years,87585,-53.2,-119.60000000000001,44.0
MO,Saline,Coronary Heart Disease,Ages 65 years and older,87585,-79.9,-114.9,-35.2
MO,Saline,Stroke,Ages 35-64 years,87585,-26.5,-95.2,74.9
MO,Saline,Stroke,Ages 65 years and older,87585,-46.6,-90.9,13.5
MO,Schuyler,Coronary Heart Disease,Ages 35-64 years,87591,-31.3,-110.2,69.9
MO,Schuyler,Coronary Heart Disease,Ages 65 years and older,87591,-73.0,-123.9,-14.4
MO,Schuyler,Stroke,Ages 35-64 years,87591,-27.4,-100.5,63.7
MO,Schuyler,Stroke,Ages 65 years and older,87591,-56.5,-104.3,2.0
MO,Scotland,Coronary Heart Disease,Ages 35-64 years,87597,-19.099999999999998,-100.7,82.4
MO,Scotland,Coronary Heart Disease,Ages 65 years and older,87597,-57.3,-110.4,25.8
MO,Scotland,Stroke,Ages 35-64 years,87597,-24.5,-89.69999999999999,51.5
MO,Scotland,Stroke,Ages 65 years and older,87597,-57.0,-108.1,12.299999999999999
MO,Scott,Coronary Heart Disease,Ages 35-64 years,87603,-5.4,-66.2,81.7
MO,Scott,Coronary Heart Disease,Ages 65 years and older,87603,-67.1,-109.4,-20.8
MO,Scott,Stroke,Ages 35-64 years,87603,-21.7,-84.6,63.5
MO,Scott,Stroke,Ages 65 years and older,87603,-54.300000000000004,-103.2,2.5999999999999996
MO,Shannon,Coronary Heart Disease,Ages 35-64 years,87609,-37.5,-105.19999999999999,46.6
MO,Shannon,Coronary Heart Disease,Ages 65 years and older,87609,-81.19999999999999,-128.8,-31.6
MO,Shannon,Stroke,Ages 35-64 years,87609,-15.8,-87.1,72.9
MO,Shannon,Stroke,Ages 65 years and older,87609,-57.4,-104.4,-4.2
MO,Shelby,Coronary Heart Disease,Ages 35-64 years,87615,-5.8,-91.4,126.80000000000001
MO,Shelby,Coronary Heart Disease,Ages 65 years and older,87615,-31.4,-96.0,42.7
MO,Shelby,Stroke,Ages 35-64 years,87615,4.300000000000001,-72.8,114.9
MO,Shelby,Stroke,Ages 65 years and older,87615,-38.699999999999996,-93.3,32.1
MO,St. Charles,Coronary Heart Disease,Ages 35-64 years,87549,-37.5,-78.6,9.3
MO,St. Charles,Coronary Heart Disease,Ages 65 years and older,87549,-80.6,-102.4,-56.3
MO,St. Charles,Stroke,Ages 35-64 years,87549,-23.6,-83.3,51.00000000000001
MO,St. Charles,Stroke,Ages 65 years and older,87549,-48.5,-82.5,-12.499999999999998
MO,St. Clair,Coronary Heart Disease,Ages 35-64 years,87555,30.200000000000003,-45.9,121.4
MO,St. Clair,Coronary Heart Disease,Ages 65 years and older,87555,-40.4,-93.2,20.5
MO,St. Clair,Stroke,Ages 35-64 years,87555,-27.7,-90.1,51.400000000000006
MO,St. Clair,Stroke,Ages 65 years and older,87555,-56.0,-97.5,6.1
MO,St. Francois,Coronary Heart Disease,Ages 35-64 years,87561,-35.0,-86.8,26.1
MO,St. Francois,Coronary Heart Disease,Ages 65 years and older,87561,-63.5,-96.9,-22.4
MO,St. Francois,Stroke,Ages 35-64 years,87561,-2.5000000000000004,-67.9,83.5
MO,St. Francois,Stroke,Ages 65 years and older,87561,-51.099999999999994,-95.9,0.7000000000000002
MO,St. Louis,Coronary Heart Disease,Ages 35-64 years,176097,-61.2,-125.5,10.4
MO,St. Louis,Coronary Heart Disease,Ages 65 years and older,176097,-139.6,-171.79999999999998,-106.6
MO,St. Louis,Stroke,Ages 35-64 years,176097,-59.8,-154.0,49.9
MO,St. Louis,Stroke,Ages 65 years and older,176097,-73.0,-124.9,-7.8000000000000025
MO,Ste. Genevieve,Coronary Heart Disease,Ages 35-64 years,87558,-47.0,-112.6,43.1
MO,Ste. Genevieve,Coronary Heart Disease,Ages 65 years and older,87558,-68.6,-116.6,-18.5
MO,Ste. Genevieve,Stroke,Ages 35-64 years,87558,-16.5,-95.0,69.3
MO,Ste. Genevieve,Stroke,Ages 65 years and older,87558,-45.2,-90.2,19.9
MO,Stoddard,Coronary Heart Disease,Ages 35-64 years,87621,-28.2,-85.80000000000001,47.8
MO,Stoddard,Coronary Heart Disease,Ages 65 years and older,87621,-83.8,-117.6,-43.0
MO,Stoddard,Stroke,Ages 35-64 years,87621,-17.1,-75.3,78.8
MO,Stoddard,Stroke,Ages 65 years and older,87621,-62.900000000000006,-104.6,-13.1
MO,Stone,Coronary Heart Disease,Ages 35-64 years,87627,-18.0,-77.8,66.9
MO,Stone,Coronary Heart Disease,Ages 65 years and older,87627,-39.099999999999994,-80.5,12.1
MO,Stone,Stroke,Ages 35-64 years,87627,2.5,-69.0,93.5
MO,Stone,Stroke,Ages 65 years and older,87627,-49.5,-94.2,4.5
MO,Sullivan,Coronary Heart Disease,Ages 35-64 years,87633,19.9,-69.7,133.3
MO,Sullivan,Coronary Heart Disease,Ages 65 years and older,87633,-32.1,-94.5,40.3
MO,Sullivan,Stroke,Ages 35-64 years,87633,-18.699999999999996,-80.10000000000001,61.00000000000001
MO,Sullivan,Stroke,Ages 65 years and older,87633,-49.7,-102.6,10.0
MO,Taney,Coronary Heart Disease,Ages 35-64 years,87639,-46.599999999999994,-103.0,25.0
MO,Taney,Coronary Heart Disease,Ages 65 years and older,87639,-57.4,-92.5,-12.700000000000001
MO,Taney,Stroke,Ages 35-64 years,87639,-22.5,-86.0,56.1
MO,Taney,Stroke,Ages 65 years and older,87639,-50.0,-91.2,0.39999999999999947
MO,Texas,Coronary Heart Disease,Ages 35-64 years,87645,-20.1,-79.2,46.6
MO,Texas,Coronary Heart Disease,Ages 65 years and older,87645,-68.6,-105.7,-25.4
MO,Texas,Stroke,Ages 35-64 years,87645,-15.6,-75.0,58.6
MO,Texas,Stroke,Ages 65 years and older,87645,-51.0,-91.0,0.3999999999999999
MO,Vernon,Coronary Heart Disease,Ages 35-64 years,87651,16.9,-60.8,116.9
MO,Vernon,Coronary Heart Disease,Ages 65 years and older,87651,-55.400000000000006,-103.0,-8.0
MO,Vernon,Stroke,Ages 35-64 years,87651,-26.700000000000003,-93.0,51.7
MO,Vernon,Stroke,Ages 65 years and older,87651,-46.1,-99.0,8.8
MO,Warren,Coronary Heart Disease,Ages 35-64 years,87657,-23.8,-90.8,56.1
MO,Warren,Coronary Heart Disease,Ages 65 years and older,87657,-58.7,-104.3,-6.6
MO,Warren,Stroke,Ages 35-64 years,87657,-33.2,-99.0,49.0
MO,Warren,Stroke,Ages 65 years and older,87657,-52.4,-101.0,7.500000000000001
MO,Washington,Coronary Heart Disease,Ages 35-64 years,87663,4.699999999999999,-63.8,90.2
MO,Washington,Coronary Heart Disease,Ages 65 years and older,87663,-47.2,-92.7,1.9999999999999978
MO,Washington,Stroke,Ages 35-64 years,87663,-23.9,-83.8,64.9
MO,Washington,Stroke,Ages 65 years and older,87663,-53.1,-101.39999999999999,12.7
MO,Wayne,Coronary Heart Disease,Ages 35-64 years,87669,-11.7,-76.9,81.6
MO,Wayne,Coronary Heart Disease,Ages 65 years and older,87669,-66.1,-111.4,-15.3
MO,Wayne,Stroke,Ages 35-64 years,87669,-3.2,-75.3,86.5
MO,Wayne,Stroke,Ages 65 years and older,87669,-56.2,-101.1,3.9
MO,Webster,Coronary Heart Disease,Ages 35-64 years,87675,-34.5,-102.9,49.8
MO,Webster,Coronary Heart Disease,Ages 65 years and older,87675,-82.7,-125.8,-38.0
MO,Webster,Stroke,Ages 35-64 years,87675,-27.799999999999997,-92.9,53.2
MO,Webster,Stroke,Ages 65 years and older,87675,-41.1,-88.9,16.2
MO,Worth,Coronary Heart Disease,Ages 35-64 years,87681,-24.2,-115.1,84.60000000000001
MO,Worth,Coronary Heart Disease,Ages 65 years and older,87681,-57.099999999999994,-126.9,11.600000000000001
MO,Worth,Stroke,Ages 35-64 years,87681,-30.4,-106.8,72.2
MO,Worth,Stroke,Ages 65 years and older,87681,-69.7,-119.9,-4.6
MO,Wright,Coronary Heart Disease,Ages 35-64 years,87687,49.900000000000006,-39.1,180.2
MO,Wright,Coronary Heart Disease,Ages 65 years and older,87687,-36.0,-90.7,34.800000000000004
MO,Wright,Stroke,Ages 35-64 years,87687,-46.0,-105.0,45.400000000000006
MO,Wright,Stroke,Ages 65 years and older,87687,-54.3,-104.4,8.3
MS,Adams,Coronary Heart Disease,Ages 35-64 years,84003,-70.3,-131.7,-0.20000000000000195
MS,Adams,Coronary Heart Disease,Ages 65 years and older,84003,-89.2,-128.5,-41.6
MS,Adams,Stroke,Ages 35-64 years,84003,-5.199999999999999,-82.8,95.0
MS,Adams,Stroke,Ages 65 years and older,84003,-26.4,-83.8,36.8
MS,Alcorn,Coronary Heart Disease,Ages 35-64 years,84009,-6.4,-78.9,78.5
MS,Alcorn,Coronary Heart Disease,Ages 65 years and older,84009,-63.900000000000006,-104.69999999999999,-17.400000000000002
MS,Alcorn,Stroke,Ages 35-64 years,84009,-40.1,-98.7,38.5
MS,Alcorn,Stroke,Ages 65 years and older,84009,-59.4,-102.6,-11.7
MS,Amite,Coronary Heart Disease,Ages 35-64 years,84015,-70.3,-125.0,-3.8000000000000007
MS,Amite,Coronary Heart Disease,Ages 65 years and older,84015,-92.19999999999999,-126.9,-37.900000000000006
MS,Amite,Stroke,Ages 35-64 years,84015,-6.0,-71.5,72.4
MS,Amite,Stroke,Ages 65 years and older,84015,-30.9,-77.2,36.4
MS,Attala,Coronary Heart Disease,Ages 35-64 years,84021,-37.3,-89.7,33.5
MS,Attala,Coronary Heart Disease,Ages 65 years and older,84021,-64.5,-105.1,-10.6
MS,Attala,Stroke,Ages 35-64 years,84021,-2.1999999999999993,-58.2,76.5
MS,Attala,Stroke,Ages 65 years and older,84021,-46.7,-85.9,2.5
MS,Benton,Coronary Heart Disease,Ages 35-64 years,84027,-6.800000000000001,-84.9,85.1
MS,Benton,Coronary Heart Disease,Ages 65 years and older,84027,-49.6,-105.0,22.4
MS,Benton,Stroke,Ages 35-64 years,84027,-26.1,-97.2,58.1
MS,Benton,Stroke,Ages 65 years and older,84027,-38.5,-87.4,36.0
MS,Bolivar,Coronary Heart Disease,Ages 35-64 years,84033,-50.2,-105.4,26.8
MS,Bolivar,Coronary Heart Disease,Ages 65 years and older,84033,-87.9,-124.9,-42.0
MS,Bolivar,Stroke,Ages 35-64 years,84033,-0.49999999999999956,-69.2,96.19999999999999
MS,Bolivar,Stroke,Ages 65 years and older,84033,-24.6,-73.5,30.3
MS,Calhoun,Coronary Heart Disease,Ages 35-64 years,84039,-49.0,-107.4,35.0
MS,Calhoun,Coronary Heart Disease,Ages 65 years and older,84039,-59.599999999999994,-105.0,9.0
MS,Calhoun,Stroke,Ages 35-64 years,84039,-13.299999999999999,-77.3,83.19999999999999
MS,Calhoun,Stroke,Ages 65 years and older,84039,-56.5,-106.19999999999999,4.899999999999998
MS,Carroll,Coronary Heart Disease,Ages 35-64 years,84045,-49.8,-112.9,27.299999999999997
MS,Carroll,Coronary Heart Disease,Ages 65 years and older,84045,-65.8,-116.1,-0.9999999999999964
MS,Carroll,Stroke,Ages 35-64 years,84045,-13.899999999999999,-85.5,71.3
MS,Carroll,Stroke,Ages 65 years and older,84045,-45.7,-93.5,12.7
MS,Chickasaw,Coronary Heart Disease,Ages 35-64 years,84051,-40.099999999999994,-98.2,48.6
MS,Chickasaw,Coronary Heart Disease,Ages 65 years and older,84051,-67.89999999999999,-115.19999999999999,-10.399999999999999
MS,Chickasaw,Stroke,Ages 35-64 years,84051,-13.8,-73.9,78.1
MS,Chickasaw,Stroke,Ages 65 years and older,84051,-22.400000000000002,-76.9,41.8
MS,Choctaw,Coronary Heart Disease,Ages 35-64 years,84057,-5.600000000000001,-84.2,113.39999999999999
MS,Choctaw,Coronary Heart Disease,Ages 65 years and older,84057,-51.9,-111.0,7.699999999999999
MS,Choctaw,Stroke,Ages 35-64 years,84057,8.2,-76.4,115.2
MS,Choctaw,Stroke,Ages 65 years and older,84057,-22.0,-82.1,52.300000000000004
MS,Claiborne,Coronary Heart Disease,Ages 35-64 years,84063,-69.1,-131.0,15.899999999999999
MS,Claiborne,Coronary Heart Disease,Ages 65 years and older,84063,-92.1,-134.8,-39.599999999999994
MS,Claiborne,Stroke,Ages 35-64 years,84063,19.4,-65.7,140.4
MS,Claiborne,Stroke,Ages 65 years and older,84063,-40.199999999999996,-94.1,22.9
MS,Clarke,Coronary Heart Disease,Ages 35-64 years,84069,-20.200000000000003,-97.8,71.10000000000001
MS,Clarke,Coronary Heart Disease,Ages 65 years and older,84069,-51.7,-106.4,9.100000000000001
MS,Clarke,Stroke,Ages 35-64 years,84069,-7.699999999999999,-75.6,97.4
MS,Clarke,Stroke,Ages 65 years and older,84069,-2.1000000000000014,-62.60000000000001,64.3
MS,Clay,Coronary Heart Disease,Ages 35-64 years,84075,-62.599999999999994,-119.7,9.1
MS,Clay,Coronary Heart Disease,Ages 65 years and older,84075,-89.8,-130.5,-42.3
MS,Clay,Stroke,Ages 35-64 years,84075,-10.6,-83.3,84.7
MS,Clay,Stroke,Ages 65 years and older,84075,-28.5,-79.9,35.9
MS,Coahoma,Coronary Heart Disease,Ages 35-64 years,84081,-24.700000000000003,-93.4,70.0
MS,Coahoma,Coronary Heart Disease,Ages 65 years and older,84081,-64.1,-108.4,2.0
MS,Coahoma,Stroke,Ages 35-64 years,84081,-43.9,-101.6,38.4
MS,Coahoma,Stroke,Ages 65 years and older,84081,-47.5,-93.8,11.500000000000002
MS,Copiah,Coronary Heart Disease,Ages 35-64 years,84087,-67.3,-116.9,1.9000000000000004
MS,Copiah,Coronary Heart Disease,Ages 65 years and older,84087,-83.9,-123.69999999999999,-35.3
MS,Copiah,Stroke,Ages 35-64 years,84087,3.3000000000000007,-68.1,82.39999999999999
MS,Copiah,Stroke,Ages 65 years and older,84087,-40.2,-86.0,14.0
MS,Covington,Coronary Heart Disease,Ages 35-64 years,84093,-28.0,-92.4,55.4
MS,Covington,Coronary Heart Disease,Ages 65 years and older,84093,-53.2,-98.7,5.700000000000003
MS,Covington,Stroke,Ages 35-64 years,84093,0.3000000000000025,-68.1,86.19999999999999
MS,Covington,Stroke,Ages 65 years and older,84093,-8.0,-63.5,59.1
MS,DeSoto,Coronary Heart Disease,Ages 35-64 years,84099,-39.5,-84.3,13.799999999999999
MS,DeSoto,Coronary Heart Disease,Ages 65 years and older,84099,-64.8,-94.6,-25.1
MS,DeSoto,Stroke,Ages 35-64 years,84099,-28.9,-81.5,41.0
MS,DeSoto,Stroke,Ages 65 years and older,84099,-45.099999999999994,-89.6,7.600000000000001
MS,Forrest,Coronary Heart Disease,Ages 35-64 years,84105,-14.399999999999999,-73.30000000000001,56.2
MS,Forrest,Coronary Heart Disease,Ages 65 years and older,84105,-48.599999999999994,-83.9,-0.3999999999999986
MS,Forrest,Stroke,Ages 35-64 years,84105,-17.5,-75.5,50.7
MS,Forrest,Stroke,Ages 65 years and older,84105,-28.0,-73.8,24.000000000000004
MS,Franklin,Coronary Heart Disease,Ages 35-64 years,84111,-76.4,-131.9,12.200000000000003
MS,Franklin,Coronary Heart Disease,Ages 65 years and older,84111,-100.1,-144.8,-35.7
MS,Franklin,Stroke,Ages 35-64 years,84111,-17.4,-81.4,85.1
MS,Franklin,Stroke,Ages 65 years and older,84111,-33.4,-85.7,37.4
MS,George,Coronary Heart Disease,Ages 35-64 years,84117,-18.7,-88.1,83.0
MS,George,Coronary Heart Disease,Ages 65 years and older,84117,-61.9,-109.1,-4.100000000000001
MS,George,Stroke,Ages 35-64 years,84117,-5.200000000000001,-73.1,86.0
MS,George,Stroke,Ages 65 years and older,84117,-26.9,-82.6,34.9
MS,Greene,Coronary Heart Disease,Ages 35-64 years,84123,36.199999999999996,-54.5,146.3
MS,Greene,Coronary Heart Disease,Ages 65 years and older,84123,-24.299999999999997,-80.4,43.099999999999994
MS,Greene,Stroke,Ages 35-64 years,84123,-8.7,-86.7,89.6
